donation_id,region,donation_year,donation_date,donor_full_name,donor_type,amount,political_party,party_leader,leader_change
3187,Federal,2014,2014-05-04,NVSjlrIsjr,Individuals,46.65,Liberal Party of Canada,Leader 2,FALSE
3188,Federal,2014,2014-05-04,tFmnOykHUP,Individuals,505.52,Liberal Party of Canada,Leader 2,FALSE
3189,Federal,2014,2014-05-04,LdxiQUCYyv,Individuals,62.54,New Democratic Party,Leader 1,FALSE
3190,Federal,2014,2014-05-04,UCfINWWaBf,Individuals,83.39,New Democratic Party,Leader 1,FALSE
3191,Federal,2014,2014-05-04,LkifiivoPp,Individuals,5.42,Liberal Party of Canada,Leader 2,FALSE
3192,Federal,2014,2014-05-05,TDxaOfdKzw,Individuals,1399.26,Liberal Party of Canada,Leader 2,FALSE
3193,Federal,2014,2014-05-05,lwuyYJxmqm,Individuals,161.15,Conservative Party of Canada,Leader 1,FALSE
3194,Federal,2014,2014-05-05,oJbUDcgGjr,Individuals,209.31,New Democratic Party,Leader 1,FALSE
3195,Federal,2014,2014-05-06,aeLexTpZtp,Individuals,256.34,Conservative Party of Canada,Leader 1,FALSE
3196,Federal,2014,2014-05-06,ypKzNMCPZG,Individuals,168.9,Conservative Party of Canada,Leader 1,FALSE
3197,Federal,2014,2014-05-06,PyPETXtOEk,Individuals,44.53,Conservative Party of Canada,Leader 1,FALSE
3198,Federal,2014,2014-05-07,WlKNlPFCzK,Individuals,159.88,Conservative Party of Canada,Leader 1,FALSE
3199,Federal,2014,2014-05-07,ypjlcYkGKD,Individuals,121.34,Liberal Party of Canada,Leader 2,FALSE
3200,Federal,2014,2014-05-08,BzJhFbnLGk,Individuals,454.77,New Democratic Party,Leader 1,FALSE
3201,Federal,2014,2014-05-08,EFgKyNyxuX,Individuals,79.12,Liberal Party of Canada,Leader 2,FALSE
3202,Federal,2014,2014-05-08,eYwjeBCydm,Individuals,194.13,Conservative Party of Canada,Leader 1,FALSE
3203,Federal,2014,2014-05-08,XoyLUplPhZ,Individuals,46.36,Liberal Party of Canada,Leader 2,FALSE
3204,Federal,2014,2014-05-09,BpVzvlpKHY,Individuals,2.82,Liberal Party of Canada,Leader 2,FALSE
3205,Federal,2014,2014-05-09,sqzKegMSLm,Individuals,1.8,Conservative Party of Canada,Leader 1,FALSE
3206,Federal,2014,2014-05-09,EmpNDesTRi,Individuals,63.85,New Democratic Party,Leader 1,FALSE
3207,Federal,2014,2014-05-09,hCUruDgrEj,Individuals,15.95,Liberal Party of Canada,Leader 2,FALSE
3208,Federal,2014,2014-05-10,ePGYJbphCd,Individuals,187.22,Conservative Party of Canada,Leader 1,FALSE
3209,Federal,2014,2014-05-11,ewJEOZINZW,Individuals,23.07,New Democratic Party,Leader 1,FALSE
3210,Federal,2014,2014-05-11,BQTAnPZuFm,Individuals,631.69,New Democratic Party,Leader 1,FALSE
3211,Federal,2014,2014-05-11,SPTHqTuWOM,Individuals,167.14,New Democratic Party,Leader 1,FALSE
3212,Federal,2014,2014-05-12,ECAakdpWBp,Individuals,383.19,Liberal Party of Canada,Leader 2,FALSE
3213,Federal,2014,2014-05-13,XPpOdkAMNL,Individuals,43.74,Liberal Party of Canada,Leader 2,FALSE
3214,Federal,2014,2014-05-13,yAPwFPFYYo,Individuals,161.55,Liberal Party of Canada,Leader 2,FALSE
3215,Federal,2014,2014-05-13,dpqtpYPrvg,Individuals,4.72,New Democratic Party,Leader 1,FALSE
3216,Federal,2014,2014-05-13,iIeglCkZxI,Individuals,417.44,Liberal Party of Canada,Leader 2,FALSE
3217,Federal,2014,2014-05-13,WvbaXWfefh,Individuals,51.65,Liberal Party of Canada,Leader 2,FALSE
3218,Federal,2014,2014-05-13,HMIpMthBKz,Individuals,59.67,Liberal Party of Canada,Leader 2,FALSE
3219,Federal,2014,2014-05-14,ePWHbuoKXL,Individuals,335.6,Liberal Party of Canada,Leader 2,FALSE
3220,Federal,2014,2014-05-14,DaWXMsjJkE,Individuals,134.32,Liberal Party of Canada,Leader 2,FALSE
3221,Federal,2014,2014-05-14,aNGxOVldXZ,Individuals,47.41,Liberal Party of Canada,Leader 2,FALSE
3222,Federal,2014,2014-05-15,dFudsnNXTt,Individuals,268.97,New Democratic Party,Leader 1,FALSE
3223,Federal,2014,2014-05-16,MhhwDydwZw,Individuals,256.77,Conservative Party of Canada,Leader 1,FALSE
3224,Federal,2014,2014-05-16,UIIlRLlUzZ,Individuals,160.45,New Democratic Party,Leader 1,FALSE
3225,Federal,2014,2014-05-16,xsZWyfGquz,Individuals,87.51,Liberal Party of Canada,Leader 2,FALSE
3226,Federal,2014,2014-05-16,AUiwSQBQaJ,Individuals,196.36,New Democratic Party,Leader 1,FALSE
3227,Federal,2014,2014-05-19,sdUAAwegFJ,Individuals,103.26,New Democratic Party,Leader 1,FALSE
3228,Federal,2014,2014-05-19,yzMLcLuuey,Individuals,355.95,Conservative Party of Canada,Leader 1,FALSE
3229,Federal,2014,2014-05-19,sZwVfkqxAI,Individuals,516.29,New Democratic Party,Leader 1,FALSE
3230,Federal,2014,2014-05-19,UeKsbMerLk,Individuals,289.31,New Democratic Party,Leader 1,FALSE
3231,Federal,2014,2014-05-19,DPGRVvYyBx,Individuals,80.19,Conservative Party of Canada,Leader 1,FALSE
3232,Federal,2014,2014-05-19,TbWKmdRyPU,Individuals,42.2,New Democratic Party,Leader 1,FALSE
3233,Federal,2014,2014-05-20,SvLynBtByB,Individuals,103.89,New Democratic Party,Leader 1,FALSE
3234,Federal,2014,2014-05-20,wRdXgpobOJ,Individuals,39.28,Liberal Party of Canada,Leader 2,FALSE
3235,Federal,2014,2014-05-21,zIntuGwolV,Individuals,368.03,New Democratic Party,Leader 1,FALSE
3236,Federal,2014,2014-05-21,mmVOTEhfwn,Individuals,171.55,Liberal Party of Canada,Leader 2,FALSE
3237,Federal,2014,2014-05-21,WTRpVsWJPs,Individuals,11.87,New Democratic Party,Leader 1,FALSE
3238,Federal,2014,2014-05-21,rrRHqhctBS,Individuals,150.29,New Democratic Party,Leader 1,FALSE
3239,Federal,2014,2014-05-22,NhNriuuUNE,Individuals,267.79,New Democratic Party,Leader 1,FALSE
3240,Federal,2014,2014-05-22,FLlyFWCcmY,Individuals,57.3,Conservative Party of Canada,Leader 1,FALSE
3241,Federal,2014,2014-05-23,sEhdFcPvcI,Individuals,186.78,Liberal Party of Canada,Leader 2,FALSE
3242,Federal,2014,2014-05-23,xVkkxVvRNv,Individuals,280.86,Conservative Party of Canada,Leader 1,FALSE
3243,Federal,2014,2014-05-24,pQRIYZWvBx,Individuals,17.4,Conservative Party of Canada,Leader 1,FALSE
3244,Federal,2014,2014-05-24,RHElntSiyn,Individuals,158.26,New Democratic Party,Leader 1,FALSE
3245,Federal,2014,2014-05-24,KYYLgIfYEw,Individuals,455.88,Liberal Party of Canada,Leader 2,FALSE
3246,Federal,2014,2014-05-25,RdcreOabJH,Individuals,154.48,Liberal Party of Canada,Leader 2,FALSE
3247,Federal,2014,2014-05-26,JyuaEeemWN,Individuals,63.87,Liberal Party of Canada,Leader 2,FALSE
3248,Federal,2014,2014-05-27,uieQJXukcL,Individuals,243.16,New Democratic Party,Leader 1,FALSE
3249,Federal,2014,2014-05-27,hnGEWGzCQA,Individuals,169.11,Liberal Party of Canada,Leader 2,FALSE
3250,Federal,2014,2014-05-27,hmJAqhbHeZ,Individuals,109.32,Liberal Party of Canada,Leader 2,FALSE
3251,Federal,2014,2014-05-27,jAfiRJXiks,Individuals,2.68,Conservative Party of Canada,Leader 1,FALSE
3252,Federal,2014,2014-05-28,AXYgsARRzx,Individuals,391.61,Conservative Party of Canada,Leader 1,FALSE
3253,Federal,2014,2014-05-29,VuqbUXYNFc,Individuals,240.13,New Democratic Party,Leader 1,FALSE
3254,Federal,2014,2014-05-29,fNoXUSWWEQ,Individuals,64.04,New Democratic Party,Leader 1,FALSE
3255,Federal,2014,2014-05-30,lJnVUEpfpY,Individuals,183.21,Conservative Party of Canada,Leader 1,FALSE
3256,Federal,2014,2014-05-30,ZeDoGQVSYu,Individuals,212.68,New Democratic Party,Leader 1,FALSE
3257,Federal,2014,2014-05-31,moyXIxutId,Individuals,0.36,Conservative Party of Canada,Leader 1,FALSE
3258,Federal,2014,2014-05-31,UJyHYQRWWx,Individuals,19.11,Liberal Party of Canada,Leader 2,FALSE
3259,Federal,2014,2014-06-01,fgyINcGWpA,Individuals,835.27,Conservative Party of Canada,Leader 1,FALSE
3260,Federal,2014,2014-06-01,kRNbQyHkXt,Individuals,107.51,New Democratic Party,Leader 1,FALSE
3261,Federal,2014,2014-06-01,XVqkmhCsdy,Individuals,115.98,New Democratic Party,Leader 1,FALSE
3262,Federal,2014,2014-06-02,unERQIfnyO,Individuals,78.03,Liberal Party of Canada,Leader 2,FALSE
3263,Federal,2014,2014-06-02,jpOANbWLQA,Individuals,161.09,New Democratic Party,Leader 1,FALSE
3264,Federal,2014,2014-06-02,AHwTMVxBko,Individuals,347.58,New Democratic Party,Leader 1,FALSE
3265,Federal,2014,2014-06-02,xDtKsZeYIK,Individuals,294.53,Liberal Party of Canada,Leader 2,FALSE
3266,Federal,2014,2014-06-03,PUbCYkkvdP,Individuals,438.65,Liberal Party of Canada,Leader 2,FALSE
3267,Federal,2014,2014-06-03,arRmxvvdwZ,Individuals,389.22,Liberal Party of Canada,Leader 2,FALSE
3268,Federal,2014,2014-06-03,xcYtntnDkf,Individuals,244.65,Conservative Party of Canada,Leader 1,FALSE
3269,Federal,2014,2014-06-03,RERzvunUmd,Individuals,151.77,Conservative Party of Canada,Leader 1,FALSE
3270,Federal,2014,2014-06-04,GAZCCQJPCT,Individuals,0.56,Conservative Party of Canada,Leader 1,FALSE
3271,Federal,2014,2014-06-04,mbxThSfeck,Individuals,56.33,Liberal Party of Canada,Leader 2,FALSE
3272,Federal,2014,2014-06-05,vRJdKcoKim,Individuals,221.07,Liberal Party of Canada,Leader 2,FALSE
3273,Federal,2014,2014-06-05,ynjXgujmoL,Individuals,108.46,New Democratic Party,Leader 1,FALSE
3274,Federal,2014,2014-06-06,HxctvWRGLK,Individuals,67.97,New Democratic Party,Leader 1,FALSE
3275,Federal,2014,2014-06-06,WVsJkXoFbj,Individuals,105.05,Conservative Party of Canada,Leader 1,FALSE
3276,Federal,2014,2014-06-07,kxhaMtuRbB,Individuals,179.47,New Democratic Party,Leader 1,FALSE
3277,Federal,2014,2014-06-07,zwnSwJIlCR,Individuals,416.25,Conservative Party of Canada,Leader 1,FALSE
3278,Federal,2014,2014-06-08,nvQosDlaRh,Individuals,461.78,Conservative Party of Canada,Leader 1,FALSE
3279,Federal,2014,2014-06-08,guaquEoWCC,Individuals,368.49,New Democratic Party,Leader 1,FALSE
3280,Federal,2014,2014-06-08,XGKwddULsp,Individuals,1531.74,New Democratic Party,Leader 1,FALSE
3281,Federal,2014,2014-06-09,xUQtbNCYti,Individuals,217.09,New Democratic Party,Leader 1,FALSE
3282,Federal,2014,2014-06-09,SqAlUbGGWa,Individuals,139.78,Conservative Party of Canada,Leader 1,FALSE
3283,Federal,2014,2014-06-09,xinwTeVhxj,Individuals,341.42,New Democratic Party,Leader 1,FALSE
3284,Federal,2014,2014-06-09,tqAZVFTFHQ,Individuals,228.46,Conservative Party of Canada,Leader 1,FALSE
3285,Federal,2014,2014-06-09,OSUQiAgbyR,Individuals,4.75,New Democratic Party,Leader 1,FALSE
3286,Federal,2014,2014-06-10,UjEuZgpOId,Individuals,117.23,Conservative Party of Canada,Leader 1,FALSE
3287,Federal,2014,2014-06-10,amBrhGYLMk,Individuals,153.41,Liberal Party of Canada,Leader 2,FALSE
3288,Federal,2014,2014-06-11,mpHGxdieGA,Individuals,38.43,Liberal Party of Canada,Leader 2,FALSE
3289,Federal,2014,2014-06-12,eiIPwkDIEq,Individuals,26.68,Liberal Party of Canada,Leader 2,FALSE
3290,Federal,2014,2014-06-12,TkfTpRfdyt,Individuals,387.66,New Democratic Party,Leader 1,FALSE
3291,Federal,2014,2014-06-13,IufjLKHGOo,Individuals,54.21,New Democratic Party,Leader 1,FALSE
3292,Federal,2014,2014-06-13,MMOUKCHUAa,Individuals,130.98,New Democratic Party,Leader 1,FALSE
3293,Federal,2014,2014-06-13,tVPWUbfurU,Individuals,42.68,Liberal Party of Canada,Leader 2,FALSE
3294,Federal,2014,2014-06-14,zklWOlSIAg,Individuals,35.26,Liberal Party of Canada,Leader 2,FALSE
3295,Federal,2014,2014-06-14,ornWnebXvK,Individuals,291.99,Liberal Party of Canada,Leader 2,FALSE
3296,Federal,2014,2014-06-14,kvZaHcfzce,Individuals,3.86,New Democratic Party,Leader 1,FALSE
3297,Federal,2014,2014-06-15,qilPFJtCxH,Individuals,581.92,Conservative Party of Canada,Leader 1,FALSE
3298,Federal,2014,2014-06-15,ROKCHVSXKb,Individuals,184.37,Liberal Party of Canada,Leader 2,FALSE
3299,Federal,2014,2014-06-15,TGkgdHQBUZ,Individuals,17.97,New Democratic Party,Leader 1,FALSE
3300,Federal,2014,2014-06-15,ZlijDjIkKh,Individuals,133.27,New Democratic Party,Leader 1,FALSE
3301,Federal,2014,2014-06-16,lxZyduIdVG,Individuals,71.31,Conservative Party of Canada,Leader 1,FALSE
3302,Federal,2014,2014-06-16,UzziSjzEXB,Individuals,186.07,Liberal Party of Canada,Leader 2,FALSE
3303,Federal,2014,2014-06-16,SyhmWzHNbW,Individuals,27.14,Conservative Party of Canada,Leader 1,FALSE
3304,Federal,2014,2014-06-17,lhSpkrRrBL,Individuals,285.14,New Democratic Party,Leader 1,FALSE
3305,Federal,2014,2014-06-17,UlEDlxFKSN,Individuals,24.73,New Democratic Party,Leader 1,FALSE
3306,Federal,2014,2014-06-18,FJEayxCuGs,Individuals,393.6,Liberal Party of Canada,Leader 2,FALSE
3307,Federal,2014,2014-06-18,oJXXXveTDK,Individuals,23.82,New Democratic Party,Leader 1,FALSE
3308,Federal,2014,2014-06-18,FBafYmPMGP,Individuals,6.03,New Democratic Party,Leader 1,FALSE
3309,Federal,2014,2014-06-19,rfIZWLObau,Individuals,32.72,Conservative Party of Canada,Leader 1,FALSE
3310,Federal,2014,2014-06-19,XPrdPNiyGZ,Individuals,320.83,New Democratic Party,Leader 1,FALSE
3311,Federal,2014,2014-06-21,txgXXEpWbF,Individuals,33.84,New Democratic Party,Leader 1,FALSE
3312,Federal,2014,2014-06-21,EJEkbiDOyG,Individuals,458.04,New Democratic Party,Leader 1,FALSE
3313,Federal,2014,2014-06-21,yxWwvfQeRw,Individuals,158.45,Conservative Party of Canada,Leader 1,FALSE
3314,Federal,2014,2014-06-21,LRuMawVxsz,Individuals,120.87,New Democratic Party,Leader 1,FALSE
3315,Federal,2014,2014-06-21,IFscOsGyJd,Individuals,243.69,New Democratic Party,Leader 1,FALSE
3316,Federal,2014,2014-06-22,ysgdtkZiVU,Individuals,366.35,Liberal Party of Canada,Leader 2,FALSE
3317,Federal,2014,2014-06-23,rqZeTVybtD,Individuals,204.64,Conservative Party of Canada,Leader 1,FALSE
3318,Federal,2014,2014-06-23,SNljtycfly,Individuals,114.63,Conservative Party of Canada,Leader 1,FALSE
3319,Federal,2014,2014-06-23,sfVngAsAAQ,Individuals,63.42,New Democratic Party,Leader 1,FALSE
3320,Federal,2014,2014-06-24,oKwsNMeKji,Individuals,566.4,Liberal Party of Canada,Leader 2,FALSE
3321,Federal,2014,2014-06-24,QIsiunAQAI,Individuals,30.78,Liberal Party of Canada,Leader 2,FALSE
3322,Federal,2014,2014-06-24,vzaZGnJEkw,Individuals,613.7,Liberal Party of Canada,Leader 2,FALSE
3323,Federal,2014,2014-06-25,yrhszeRlqY,Individuals,225.52,New Democratic Party,Leader 1,FALSE
3324,Federal,2014,2014-06-25,XSwqTLcvAl,Individuals,308.37,New Democratic Party,Leader 1,FALSE
3325,Federal,2014,2014-06-25,eTtZLkGjhO,Individuals,41.9,Liberal Party of Canada,Leader 2,FALSE
3326,Federal,2014,2014-06-25,WiswezAyoF,Individuals,27.91,Liberal Party of Canada,Leader 2,FALSE
3327,Federal,2014,2014-06-25,jpFGTironq,Individuals,65.52,Liberal Party of Canada,Leader 2,FALSE
3328,Federal,2014,2014-06-25,YfHqsMcgUy,Individuals,28.63,Conservative Party of Canada,Leader 1,FALSE
3329,Federal,2014,2014-06-26,onXQZCpKWa,Individuals,496.07,New Democratic Party,Leader 1,FALSE
3330,Federal,2014,2014-06-27,GokBynTfal,Individuals,168.43,Liberal Party of Canada,Leader 2,FALSE
3331,Federal,2014,2014-06-28,sFEdSvgaVe,Individuals,171.54,Liberal Party of Canada,Leader 2,FALSE
3332,Federal,2014,2014-06-28,lKANSYgFek,Individuals,51.59,Conservative Party of Canada,Leader 1,FALSE
3333,Federal,2014,2014-06-29,CkJiLEXAjQ,Individuals,45.53,New Democratic Party,Leader 1,FALSE
3334,Federal,2014,2014-06-29,NndJaWBRhm,Individuals,249.92,Conservative Party of Canada,Leader 1,FALSE
3335,Federal,2014,2014-06-29,HMaFGcPWAX,Individuals,25.32,Conservative Party of Canada,Leader 1,FALSE
3336,Federal,2014,2014-06-29,cXvKUKAYzV,Individuals,21.44,New Democratic Party,Leader 1,FALSE
3337,Federal,2014,2014-06-30,UvTknyEgmd,Individuals,240.38,Liberal Party of Canada,Leader 2,FALSE
3338,Federal,2014,2014-07-01,KHPLJqxnwD,Individuals,394.55,Conservative Party of Canada,Leader 1,FALSE
3339,Federal,2014,2014-07-02,FMfbbZzpaf,Individuals,221.27,New Democratic Party,Leader 1,FALSE
3340,Federal,2014,2014-07-02,cxVuXUfcHe,Individuals,132.11,Liberal Party of Canada,Leader 2,FALSE
3341,Federal,2014,2014-07-02,hPGWjbqBaE,Individuals,292.32,Liberal Party of Canada,Leader 2,FALSE
3342,Federal,2014,2014-07-03,dzCFfCfjpe,Individuals,596.77,Conservative Party of Canada,Leader 1,FALSE
3343,Federal,2014,2014-07-03,dVPsFmkFFt,Individuals,389.93,Conservative Party of Canada,Leader 1,FALSE
3344,Federal,2014,2014-07-03,gLADlhKjab,Individuals,13.16,Liberal Party of Canada,Leader 2,FALSE
3345,Federal,2014,2014-07-03,rGPuwoDHGL,Individuals,59.54,Conservative Party of Canada,Leader 1,FALSE
3346,Federal,2014,2014-07-03,ljVGEBXEOF,Individuals,48.32,Conservative Party of Canada,Leader 1,FALSE
3347,Federal,2014,2014-07-04,CEBOmvbdbZ,Individuals,179.12,Liberal Party of Canada,Leader 2,FALSE
3348,Federal,2014,2014-07-04,xwmdAMcnTf,Individuals,240.77,Conservative Party of Canada,Leader 1,FALSE
3349,Federal,2014,2014-07-04,pkyllJofsL,Individuals,29.44,Liberal Party of Canada,Leader 2,FALSE
3350,Federal,2014,2014-07-04,HHHvzfUGIf,Individuals,48.03,Liberal Party of Canada,Leader 2,FALSE
3351,Federal,2014,2014-07-05,QTdXNtEEFB,Individuals,132.35,New Democratic Party,Leader 1,FALSE
3352,Federal,2014,2014-07-05,olAzZOXUKO,Individuals,37.83,Liberal Party of Canada,Leader 2,FALSE
3353,Federal,2014,2014-07-05,rtYkydeYWZ,Individuals,31.01,Conservative Party of Canada,Leader 1,FALSE
3354,Federal,2014,2014-07-06,GZXWfChaGH,Individuals,37.03,Liberal Party of Canada,Leader 2,FALSE
3355,Federal,2014,2014-07-07,xDUTbMwLig,Individuals,106.1,New Democratic Party,Leader 1,FALSE
3356,Federal,2014,2014-07-07,lulYxKAFQS,Individuals,35.17,Conservative Party of Canada,Leader 1,FALSE
3357,Federal,2014,2014-07-08,KKryqLRhXZ,Individuals,42.85,New Democratic Party,Leader 1,FALSE
3358,Federal,2014,2014-07-08,rmgtUCMpCB,Individuals,47.79,New Democratic Party,Leader 1,FALSE
3359,Federal,2014,2014-07-08,bquPXsxCdI,Individuals,113.6,Liberal Party of Canada,Leader 2,FALSE
3360,Federal,2014,2014-07-08,cRAdiwpJOM,Individuals,17,New Democratic Party,Leader 1,FALSE
3361,Federal,2014,2014-07-09,LhsTmFzwRa,Individuals,38.03,Liberal Party of Canada,Leader 2,FALSE
3362,Federal,2014,2014-07-09,JtfMyxXYIi,Individuals,274.67,New Democratic Party,Leader 1,FALSE
3363,Federal,2014,2014-07-09,DDlcFyaKFd,Individuals,47.06,Liberal Party of Canada,Leader 2,FALSE
3364,Federal,2014,2014-07-09,XrTqwAMFYi,Individuals,51.54,New Democratic Party,Leader 1,FALSE
3365,Federal,2014,2014-07-09,urVkBQNHJY,Individuals,152.52,Conservative Party of Canada,Leader 1,FALSE
3366,Federal,2014,2014-07-09,cBVwRGcVak,Individuals,38.59,Liberal Party of Canada,Leader 2,FALSE
3367,Federal,2014,2014-07-11,voKBbQOUqL,Individuals,25.03,Liberal Party of Canada,Leader 2,FALSE
3368,Federal,2014,2014-07-11,VWMEDmKgAy,Individuals,399.04,Liberal Party of Canada,Leader 2,FALSE
3369,Federal,2014,2014-07-12,aePLZPFNqC,Individuals,850.61,New Democratic Party,Leader 1,FALSE
3370,Federal,2014,2014-07-12,OWweiWxjhF,Individuals,11.69,Liberal Party of Canada,Leader 2,FALSE
3371,Federal,2014,2014-07-12,KVfVSpyzWk,Individuals,438.43,Liberal Party of Canada,Leader 2,FALSE
3372,Federal,2014,2014-07-12,PiiWYEsUbj,Individuals,8.29,Conservative Party of Canada,Leader 1,FALSE
3373,Federal,2014,2014-07-12,GhUueCSnPY,Individuals,37.86,Conservative Party of Canada,Leader 1,FALSE
3374,Federal,2014,2014-07-13,varrDeStkV,Individuals,99.13,Conservative Party of Canada,Leader 1,FALSE
3375,Federal,2014,2014-07-13,RlxEweYzQv,Individuals,282.52,Liberal Party of Canada,Leader 2,FALSE
3376,Federal,2014,2014-07-13,AUEpaZHJGL,Individuals,160.49,New Democratic Party,Leader 1,FALSE
3377,Federal,2014,2014-07-13,wwvkztgTGv,Individuals,605.67,Conservative Party of Canada,Leader 1,FALSE
3378,Federal,2014,2014-07-13,mmDuSpszVl,Individuals,33.95,Conservative Party of Canada,Leader 1,FALSE
3379,Federal,2014,2014-07-14,zwvUuZrLSc,Individuals,36.14,New Democratic Party,Leader 1,FALSE
3380,Federal,2014,2014-07-14,xPZCnNxfRQ,Individuals,0.11,New Democratic Party,Leader 1,FALSE
3381,Federal,2014,2014-07-14,vYSAWppWsD,Individuals,94.57,Conservative Party of Canada,Leader 1,FALSE
3382,Federal,2014,2014-07-15,DjfthIMAHL,Individuals,381.19,New Democratic Party,Leader 1,FALSE
3383,Federal,2014,2014-07-16,nlTUVyUuxF,Individuals,81.56,New Democratic Party,Leader 1,FALSE
3384,Federal,2014,2014-07-16,dtIvEgrEgW,Individuals,474.77,Conservative Party of Canada,Leader 1,FALSE
3385,Federal,2014,2014-07-16,iIknVaeDqU,Individuals,124.2,Conservative Party of Canada,Leader 1,FALSE
3386,Federal,2014,2014-07-16,EkYispqeGX,Individuals,40.46,Liberal Party of Canada,Leader 2,FALSE
3387,Federal,2014,2014-07-17,hItmVLsbCH,Individuals,155.53,Conservative Party of Canada,Leader 1,FALSE
3388,Federal,2014,2014-07-17,HCJVvpUXDe,Individuals,116.84,New Democratic Party,Leader 1,FALSE
3389,Federal,2014,2014-07-17,EEWCEQnYAf,Individuals,72.29,Conservative Party of Canada,Leader 1,FALSE
3390,Federal,2014,2014-07-17,WEYHkzzqIL,Individuals,55.38,Conservative Party of Canada,Leader 1,FALSE
3391,Federal,2014,2014-07-18,aVIeoaSyxa,Individuals,604,Conservative Party of Canada,Leader 1,FALSE
3392,Federal,2014,2014-07-18,huXBSNCRsc,Individuals,84.91,Liberal Party of Canada,Leader 2,FALSE
3393,Federal,2014,2014-07-18,YdDCgxBfpn,Individuals,490.55,Conservative Party of Canada,Leader 1,FALSE
3394,Federal,2014,2014-07-19,olgwmRaAXT,Individuals,5.42,Liberal Party of Canada,Leader 2,FALSE
3395,Federal,2014,2014-07-19,ZaTxwFhYYo,Individuals,278.93,Conservative Party of Canada,Leader 1,FALSE
3396,Federal,2014,2014-07-19,gmUPQBEhhV,Individuals,61.14,Liberal Party of Canada,Leader 2,FALSE
3397,Federal,2014,2014-07-20,KOclTDPiuH,Individuals,100.78,Conservative Party of Canada,Leader 1,FALSE
3398,Federal,2014,2014-07-20,bglrCZGCmr,Individuals,316.71,Conservative Party of Canada,Leader 1,FALSE
3399,Federal,2014,2014-07-20,UiGJtcOwef,Individuals,10.27,New Democratic Party,Leader 1,FALSE
3400,Federal,2014,2014-07-21,JxwytMOtcW,Individuals,214.43,Conservative Party of Canada,Leader 1,FALSE
3401,Federal,2014,2014-07-21,zjulhkPEkC,Individuals,14.27,New Democratic Party,Leader 1,FALSE
3402,Federal,2014,2014-07-21,yGiJrdzmKo,Individuals,52.92,New Democratic Party,Leader 1,FALSE
3403,Federal,2014,2014-07-22,ZBdDNUkGuQ,Individuals,587.42,New Democratic Party,Leader 1,FALSE
